ppm	X1	X2	X3	X4	X5	X6
5.67689	166.964	1.627	-327.157	35.025	-86.879	244.339
5.67647	11.171	53.762	-49.4	113.899	-39.779	224.267
5.67604	-58.859	165.7	59.173	-12.371	130.063	-18.557
5.67561	71.425	37.571	87.713	-7.267	105.357	11.509
5.67519	44.761	9.755	59.394	159.743	237.723	14.387
5.67476	-59.427	44.895	119.325	78.682	167.884	5.103
5.67433	-89.264	-33.446	127.187	-80.001	177.32	71.468
5.67391	-146.524	-46.452	93.238	48.596	48.52	33.801
5.67348	-240.552	-36.06	172.078	75.643	-37.931	-52.654
5.67306	-212.198	-67.496	132.65	-79.106	11.25	-11.394
5.67263	-165.558	-89.984	-3.97	-116.456	133.974	161.14
5.6722	6.141	-76.95	-35.262	-49.107	-83.137	114.691
5.67178	40.523	2.89	48.215	98.031	-198.638	74.701
5.67135	130.41	99.243	-8.954	58.655	-84.208	-69.82
5.67092	122.396	-34.559	155.543	57.239	-85.989	-169.637
5.6705	2.648	-57.01	38.495	71.19	-16.138	-84.667
5.67007	165.801	-41.917	41.131	50.273	-190.554	-90.095
5.66964	142.037	25.613	-1.8	2.353	-215.346	-74.257
5.66922	94.285	55.198	15.301	-43.086	-22.665	22.565
5.66879	105.415	-9.7	97.001	79.669	-9.129	-13.574
5.66837	69.341	85.32	133.639	-19.296	-76.573	87.403
5.66794	-36.615	113.942	-79.741	-29.448	-29.912	28.966
5.66751	8.595	50.892	-43.81	69.452	70.437	-116.678
5.66709	-73.05	47.156	-34.579	-23.692	-33.29	-68.291
5.66666	-14.74	168.737	8.418	-40.81	60.276	-141.948
5.66623	65.776	98.703	25.156	11.751	168.437	-226.44
5.66581	63.787	34.153	106.834	74.943	173.304	-172.955
5.66538	87.079	-255.15	94.428	-32.936	51.613	-186.636
5.66495	71.087	-197.725	26.839	0.223	55.983	-141.85
5.66453	12.921	-62.594	138.355	81.794	-69.307	97.448
5.6641	-19.981	-87.77	-44.248	-34.241	-87.218	-9.498
5.66368	77.28	-142.888	-64.092	-149.351	-59.57	-11.977
5.66325	89.772	-198.423	59.024	-83.643	-141.852	21.235
5.66282	-97.515	-126.105	-60.147	33.327	-249.106	52.952
5.6624	16.256	62.146	109.635	34.872	-149.967	-14.341
5.66197	11.476	15.845	145.614	56.013	-6.98	-70.102
5.66154	134.466	21.806	220.843	165.185	-12.499	-157.657
5.66112	63.998	164.15	186.93	105.928	-79.568	-65.299
5.66069	15.507	6.524	-17.071	58.628	-25.059	132.262
5.66026	11.758	-21.476	17.864	-68.391	-29.57	2.907
5.65984	-88.526	-66.68	149.977	-122.436	-147.128	106.355
5.65941	-79.992	-46.795	55.7	-100.382	32.487	102.733
5.65898	-139.615	-14.195	17.906	-137.239	6.057	26.402
5.65856	-104.786	73.094	51.823	-123.5	-71.682	63.856
5.65813	1.316	35.882	1.841	-62.071	24.248	33.424
5.65771	-84.214	56.95	25.093	42.536	35.01	43.301
5.65728	-102.882	-45.524	-123.612	41.249	84.481	78.732
5.65685	8.056	-67.37	-30.123	-44.14	71.133	10.392
5.65643	-20.037	145.587	109.108	-50.624	89.309	-98.66
5.656	44.738	88.981	54.002	59.434	7.034	-67.17
5.65557	-35.093	-42.311	17.209	-115.501	33.408	-47.516
5.65515	108.219	-40.336	-62.845	-110.727	43.408	-191.724
5.65472	152.595	116.263	-95.556	-57.223	-9.82	-212.111
5.65429	-42.615	145.317	-129.078	34.865	34.901	-162.88
5.65387	121.284	77.37	-157.466	-25.964	-2.727	-82.702
5.65344	151.019	-84.744	-71.234	-9.795	164.961	-69.379
5.65302	214.246	-167.169	32.834	65.578	193.369	-37.527
5.65259	181.117	-28.163	-21.244	0.315	9.347	95.059
5.65216	188.543	78.559	92.935	-83.867	-59.72	184.923
5.65174	49.162	284.774	-58.817	-32.116	-158.829	187.085
5.65131	-62.853	30.95	-123.83	42.774	32.901	102.485
5.65088	11.545	-146.098	6.401	1.977	118.212	178.778
5.65046	-24.923	-38.428	-27.648	-48.712	21.864	-76.723
5.65003	-216.419	51.425	-42.699	-87.014	7.676	-235.869
5.6496	-288.242	-0.431	0.336	8.416	-24.251	-130.949
5.64918	-72.915	36.536	59.273	58.586	89.093	-67.202
5.64875	-94.277	-163.977	23.05	14.06	100.258	10.121
5.64833	-204.412	-78.004	40.344	-11.121	158.478	9.034
5.6479	-126.864	-46.287	-21.892	-2.6	123.406	57.119
5.64747	-132.291	-129.974	50.499	60.965	94.048	1.28
5.64705	25.45	-70.794	-8.857	77.914	65.867	37.157
5.64662	-38.553	-63.121	4.305	60.866	117.292	10.972
5.64619	-66.984	-79.708	148.356	123.391	-100.248	-82.606
5.64577	-86.662	-151.114	132.461	70.959	-12.285	-32.357
5.64534	-46.434	-74.9	82.14	62.965	19.934	13.762
5.64491	-15.495	-114.85	23.185	56.187	-102.186	46.187
5.64449	55.004	-246.517	7.407	-145.203	-97.63	37.719
5.64406	133.589	-105.674	44.856	-116.085	-98.317	-102.589
5.64363	-10.794	-41.877	-37.6	-119.594	23.635	-53.109
5.64321	-61.219	-182.6	7.257	48.709	54.083	34.017
5.64278	-2.324	-84.163	47.219	30.624	-27.975	-104.154
5.64236	-82.219	18.796	-70.423	-272.234	15.199	-181.932
5.64193	37	34.543	-44.718	-74.896	144.155	-73.549
5.6415	-23.044	191.303	8.105	10.936	15.436	209.751
5.64108	24.309	108.979	-77.319	2.598	193.735	262.41
5.64065	-12.49	-16.514	-129.362	-87.709	260.298	82.282
5.64022	60.106	65.02	39.341	-40.725	173.516	-24.917
5.6398	189.564	61.001	50.261	38.226	-126.667	-82.758
5.63937	90.224	-25.505	-146.08	114.076	-203.211	-18.863
5.63894	12.568	-15.701	-113.678	169.307	-105.943	-131.926
5.63852	110.851	-121.743	-14.126	162.286	-38.216	-288.577
5.63809	83.299	-224.965	19.321	81.31	107.332	-140.608
5.63767	-58.487	-62.839	-5.784	31.649	41.398	-150.964
5.63724	-58.335	-105.037	8.61	109.337	6.02	-187.904
5.63681	6.212	31.233	7.782	56.314	37.203	-151.333
5.63639	14.399	-137.647	4.233	34.502	13.859	-4.045
5.63596	48.391	-170.782	81.545	-40.158	72.527	100.837
5.63553	17.514	-149.022	109.628	82.706	151.027	11.843
5.63511	-29.616	-27.656	65.677	104.594	53.543	106.122
5.63468	-31.779	150.093	171.533	-86.59	121.575	92.142
5.63425	-25.912	64.078	90.608	-71.802	51.178	48.323
5.63383	-52.012	-1.317	143.829	-38.243	-120.753	9.406
5.6334	67.857	-18.466	53.029	37.445	-226.564	32.825
5.63298	38.906	-27.072	37.856	36.008	-77.801	108.261
5.63255	-0.22	11.489	-41.92	-41.884	-126.581	164.415
5.63212	-141.009	32.625	24.019	68.419	-200.846	38.437
5.6317	-130.329	-23.235	98.615	8.04	-85.282	-45.881
5.63127	3.126	-93.222	185.363	-61.095	60.615	98.428
5.63084	-17.263	-149.686	174.364	-62.867	26.47	52.854
5.63042	106.578	25.632	69.476	-42.836	-137.253	-11.675
5.62999	188.06	72.879	146.355	83.219	-26.231	-71.794
5.62956	60.543	35.048	-31.394	91.031	-48.887	-70.353
5.62914	-10.547	56.506	-162.822	104.187	-12.967	-127.006
5.62871	-18.168	65.417	-9.155	67.415	110.193	-35.873
5.62829	76.397	18.82	69.504	79.318	179.591	-48.931
5.62786	115.492	4.331	70.558	100.759	207.356	-42.771
5.62743	42.743	0.72	-150.853	98.478	235.356	-30.412
5.62701	-55.72	-7.355	-154.413	35.853	246.165	122.667
5.62658	-101.483	-30.429	-80.405	5.606	187.476	71.787
5.62615	-64.777	74.528	-89.639	3.563	154.034	34.736
5.62573	79.806	191.212	-139.793	-34.004	-18.701	45.847
5.6253	42.329	186.868	-70.464	-99.585	-187.08	-121.86
5.62487	-24.437	90.514	-63.116	85.928	-190.674	-147.31
5.62445	-72.586	80.695	-103.903	42.817	-71.138	-67.85
5.62402	-38.819	146.05	-89.308	-38.915	34.973	66.222
5.62359	2.312	138.187	-209.543	-19.774	17.836	-39.162
5.62317	-110.364	172.667	-84.501	-45.941	-178.49	-14.468
5.62274	75.323	226.844	107.955	-1.216	-38.656	17.289
5.62232	283.279	157.276	36.773	113.622	-47.544	-31.385
5.62189	195.896	226.438	27.374	205.656	-189.846	-98.628
5.62146	95.875	165.693	22.205	121.348	-100.138	-20.289
5.62104	130.96	117.615	42.66	71.098	-1.441	34.386
5.62061	84.008	59.021	84.103	91.3	-22.757	181.458
5.62018	62.385	63.857	-1.106	112.215	-57.838	153.865
5.61976	-57.399	-26.067	34.804	152.887	-83.14	-11.457
5.61933	-184.346	99.395	-57.706	205.736	-93.185	-59.869
5.6189	-144.337	148.174	33.94	143.401	-89.92	-112.355
5.61848	-97.533	42.002	89.21	-123.01	-92.271	-72.003
5.61805	91.107	33.42	133.517	-52.751	-18.146	-24.202
5.61763	51.893	-75.713	99.847	-5.998	-58.656	-22.623
5.6172	32.36	-100.725	54.845	17.825	-61.076	-118.938
5.61677	33.442	100.132	-80.176	35.391	84.533	-164.848
5.61635	-42.062	225.049	-156.161	26.201	59.001	-241.629
5.61592	-74.82	103.578	-111.785	-72.153	-7.415	7.214
5.61549	-19.244	74.332	23.077	-1.73	-87.68	193.505
5.61507	138.97	-11.482	-66.268	-34.868	-64.866	78.669
5.61464	152.481	-147.121	-22.612	-55.295	-32.403	-78.192
5.61421	11.708	54.073	49.485	-1.969	-87.064	-27.564
5.61379	-64.254	169.377	45.94	-9.568	-139.096	141.463
5.61336	-83.728	113.341	-112.81	24.346	-86.649	35.568
5.61294	-170.681	-3.283	1.809	42.392	-43.893	-162.518
5.61251	-21.178	-34.069	76.875	-88.969	3.752	-34.582
5.61208	-106.505	-134.093	26.703	-157.518	23.009	50.346
5.61166	-81.416	-136.813	32.585	-63.181	-82.305	-29.021
5.61123	-40.456	-76.036	-84.404	25.172	93.056	-149.338
5.6108	-61.702	-204.339	-130.989	53.657	204.186	-55.671
5.61038	-196.214	-212.92	-108.156	84.928	197.519	-46.017
5.60995	-163.537	2.48	-55.941	24.401	28.116	-68.761
5.60952	-160.803	118.016	-79.368	-39.33	-142.997	-51.492
5.6091	-270.812	49.986	-235.065	-102.858	-11.63	12.82
5.60867	-141.771	33.454	-115.561	-118.763	-74.291	-107.055
5.60824	-166.247	-83.169	-62.568	-83.545	-81.281	-79.37
5.60782	-153.405	-117.536	18.23	-134.336	-53.967	-54.76
5.60739	71.191	-62.439	119.571	-178.488	-58.763	-145.949
5.60697	94.362	-67.13	-30.202	18.382	115.496	-47.63
5.60654	111.835	-101.905	-146.432	-5.047	57.926	-52.218
5.60611	37.462	5.61	-131.857	36.718	6.914	55.614
5.60569	59.527	-133.382	66.576	45.607	80.747	102.193
5.60526	-30.918	-25.925	-10.652	55.579	-16.767	64.966
5.60483	93.847	-72.328	-199.773	-7.091	-64.897	184.099
5.60441	198.905	-24.96	-132.54	-61.095	-102.708	84.297
5.60398	106.803	-126.727	37.558	80.371	101.182	49.65
5.60355	97.499	-152.633	59.602	148.586	158.802	-20.767
5.60313	61.57	-93.886	82.033	150.388	63.619	-69.716
5.6027	-82.903	-72.049	24.815	95.225	-2.521	-14.85
5.60228	-198.13	-115.487	44.295	60.029	-32.276	-76.515
5.60185	-22.27	-101.264	19.869	69.389	-151.882	-118.644
5.60142	172.381	-71.521	-46.936	91.351	-106.954	-81.459
5.601	121.061	4.518	74.059	-61.955	17.519	142.494
5.60057	54.018	138.954	85.062	20.997	54.788	192.449
5.60014	43.939	162.002	199.081	-76.353	-144.982	223.069
5.59972	-34.13	116.492	216.775	-51.507	-93.626	113.509
5.59929	-42.627	-49.283	75.996	-35.584	32.771	-8.195
5.59886	75.085	-65.686	1.31	-43.131	-65.044	56.99
5.59844	70.697	-11.573	145.011	-1.856	-33.361	-9.582
5.59801	-2.699	26.683	183.481	-11.746	11.84	-133.205
5.59759	-97.249	31.335	-29.742	72.851	-6.216	-239.386
5.59716	-35.733	16.544	73.175	62.59	-120.118	-271.666
5.59673	64.608	148.963	110.742	57.828	-53.722	-120.379
5.59631	97.91	169.8	84.874	52.639	-65.193	33.651
5.59588	-80.214	61.557	127.299	52.991	-139.793	17.693
5.59545	48.253	-61.999	-92.847	13.066	-209.995	-53.022
5.59503	32.288	-96.857	-83.474	-59.401	-215.732	22.696
5.5946	53.498	-140.148	-76.222	-148.159	-106.013	-168.978
5.59417	-34.574	-46.183	-32.821	-233.178	10.796	-148.419
5.59375	-80.307	-47.511	-105.003	-58.944	-36.774	-41.232
5.59332	-51.749	-4.817	-128.432	-8.977	-96.142	-48.103
5.5929	-39.38	109.069	29.815	-48.574	-157.361	-145.84
5.59247	-35.588	132.647	93.258	45.796	-46.698	-0.421
5.59204	-17.06	85.225	-67.963	122.096	-101.538	-45.521
5.59162	-6.282	5.422	-79.035	92.956	9.447	-19.078
5.59119	-63.647	-33.376	4.391	70.192	3.185	57.43
5.59076	-32.828	-45.184	-34.541	10.343	-19.828	85.136
5.59034	49.178	-119.912	-115.894	-10.21	125.415	61.595
5.58991	154.982	-136.045	-72.852	-19.576	309.647	-14.616
5.58948	-4.197	-138.398	-104.234	59.62	48.834	72.876
5.58906	-100.145	-66.383	-100.249	-71.813	-6.05	-103.456
5.58863	-29.796	-99.239	-13.783	-36.611	-24.546	-61.186
5.5882	160.421	-88.753	-26.402	104.435	-191.954	180.511
5.58778	103.205	-44.064	-126.942	168.879	-125.306	286.421
5.58735	-130.359	38.625	-146.586	74.009	-40.927	243.339
5.58693	-99.99	2.964	-163.909	-51.721	43.664	97.836
5.5865	-103.727	-38.343	-29.472	17.661	132.029	-104.401
5.58607	23.528	-31.165	0.532	-30.752	89.946	-12.435
5.58565	23.111	7.564	58.57	-104.493	33.612	72.63
5.58522	18.065	49.013	60.668	-113.464	162.772	96.087
5.58479	-84.434	175.259	-24.526	-142.277	231.426	-5.471
5.58437	17.923	177.011	39.445	-72.612	91.074	-34.895
5.58394	48.869	94.976	9.484	-48.263	38.137	-108.61
5.58351	-154.468	-87.622	53.18	-92.252	19.169	-108.919
5.58309	-96.776	-177.523	97.001	-87.625	120.796	146.443
5.58266	-72.652	-36.409	38.28	-62.773	176.866	-2.909
5.58224	-160.881	13.414	0.621	111.253	47.207	78.911
5.58181	-205.725	-58.384	4.029	12.723	-86.013	180.18
5.58138	-67.658	-66.223	-144.284	-78.318	-0.153	114.624
5.58096	98.992	-129.046	-47.937	-86.38	-13.697	101.537
5.58053	46.639	13.091	-41.007	-58.527	-114.604	-111.966
5.5801	-17.496	66.927	-0.286	4.462	39.31	-65.23
5.57968	-27.146	95.404	57.352	18.725	-70.887	-4.808
5.57925	25.201	-10.428	125.274	-26.552	-50.837	-128.606
5.57882	-58.521	-0.061	63.817	-39.186	-23.319	-198.327
5.5784	-25.828	-63.499	106.078	-0.496	76.541	-64.402
5.57797	24.601	39.454	153.933	-59.455	102.918	-47.935
5.57755	59.459	147.556	105.102	-28.891	-82.854	4.806
5.57712	-115.136	7.928	22.775	-4.05	4.063	-163.741
5.57669	-135.431	44.278	-1.666	-5.522	64.102	23.754
5.57627	-18.55	-17.786	13.11	101.448	140.61	-17.336
5.57584	-85.577	-57.68	124.746	165.806	-11.978	-31.145
5.57541	-42.663	17.595	-69.708	201.2	-97.17	-65.442
5.57499	-54.431	1.988	-119.919	240.747	-28.838	-99.445
5.57456	-13.944	-91.632	-218.996	33.279	-56.641	-24.411
5.57413	-0.573	-158.34	-80.778	42.457	-159.719	-54.172
5.57371	-123.811	-60.239	-81.993	64.376	-84.538	55.206
5.57328	-32.648	-69.886	-43.987	39.48	11.4	100.919
5.57285	7.308	-57.918	69.955	65.014	-55.346	-117.215
5.57243	-5.472	64.153	54.08	-9.369	-56.413	-279.64
5.572	-6.373	86.045	149.642	98.083	-168.697	-212.757
5.57158	192.381	-29.737	39.445	-72.109	-74.184	-57.278
5.57115	97.453	-22.68	148.657	-51.552	-54.441	64.721
5.57072	13.925	72.125	79.647	147.377	-112.411	-64.123
5.5703	-32.394	9.949	112.489	140.807	-127.239	-176.967
5.56987	-221.147	8.143	77.932	23.392	-51.082	-135.361
5.56944	-205.779	101.963	-101.954	50.982	-86.433	-39.156
5.56902	-88.132	64.691	-59.234	-98.804	-167.499	-55.894
5.56859	-133.896	35.795	22.55	50.579	-71.973	-125.577
5.56816	25.684	156.007	41.84	148.977	-71.366	-102.565
5.56774	-139.157	61.413	0.364	-2.296	-90.402	133.515
5.56731	-70.732	101.388	17.665	-182.129	-96.157	56.582
5.56689	49.24	51.234	-35.031	-78.598	-99.006	22.826
5.56646	19.605	-46.426	44.124	-126.766	-153.367	12.834
5.56603	88.065	-152.97	32.351	-139.442	-63.864	-26.254
5.56561	-1.732	-102.34	48.307	-27.608	121.294	26.042
5.56518	17.331	-224.889	125.688	-43.399	135.639	146.014
5.56475	100.273	-125.132	45.586	73.273	32.469	83.073
5.56433	15.494	-26.907	28.307	105.565	-4.481	59.91
5.5639	5.327	-21.86	-19.315	22.249	-13.8	97.161
5.56347	-40.379	-72.321	-52.759	-14.006	21.746	33.754
5.56305	-84.707	-151.025	22.863	-90.682	21.928	-57.256
5.56262	99.405	-60.288	-98.059	-88.545	148.557	-57.224
5.5622	13.502	-18.483	-61.322	-27.355	369.306	53.894
5.56177	52.996	137.961	42.481	49.235	197.009	103.697
5.56134	108.994	220.726	20.005	-1.664	103.755	124.994
5.56092	124.705	57.787	53.175	-110.253	-197.047	53.217
5.56049	-29.129	116.425	155.759	4.846	-42.018	15.482
5.56006	-104.433	69.884	-90.623	-33.59	140.48	113.602
5.55964	-34.086	8.861	-184.516	-24.378	64.738	112.215
5.55921	-18.501	8.598	-93.328	-116.779	5.266	40.321
5.55878	12.108	105.541	15.505	-160.201	-28.472	-73.128
5.55836	-60.742	87.95	57.424	-234.027	89.825	-93.717
5.55793	-35.374	40.092	97.178	-97.523	157.118	17.104
5.55751	9.855	64.739	45.29	-162.433	101.825	101.715
5.55708	-89.253	168.948	75.749	-73.351	-39.964	118.478
5.55665	23.065	100.16	34.346	64.772	-161.631	219.56
5.55623	-57.303	-50.786	-97.326	-5.678	-143.116	111.178
5.5558	-58.083	-156.118	-140.992	136.671	48.226	-25.621
5.55537	-16.936	-135.293	-80.518	135.349	-55.888	-59.898
5.55495	-74.279	47.936	-34.592	88.002	-37.697	-31.062
5.55452	-12.095	74.143	-32.341	29.858	15.273	-25.94
5.55409	47.115	-13.706	-86.481	43.313	-53.35	-86.194
5.55367	94.474	-61.934	-126.615	23.664	-39.116	-86.376
5.55324	68.638	12.915	-113.655	10.286	50.182	-34.147
5.55281	-68.377	92.65	-141.255	76.746	-30.203	-58.082
5.55239	78.04	44.572	14.698	115.365	-28.018	-49.478
5.55196	43.481	98.1	47.943	165.213	32.5	140.933
5.55154	59.458	89.72	-66.838	279.967	-9.025	113.97
5.55111	85.928	11.287	-37.834	190.281	-113.72	64.597
5.55068	36.406	-130.332	-8.639	37.655	-123.505	173.272
5.55026	-157.738	-82.535	128.511	144.853	-32.331	-28.386
5.54983	-104.011	-66.127	12.92	275.65	168.604	46.762
5.5494	-41.345	177.693	-103.417	163.814	165.983	16
5.54898	-99.205	212.915	50.815	100.933	76.371	-123.414
5.54855	-142.339	-40.082	-50.375	102.311	292.703	-137.784
5.54812	75.877	-18.009	42.114	35.652	278.951	-65.576
5.5477	63.118	-18.321	27.235	102.79	187.88	16.646
5.54727	-95.318	5.288	-2.816	105.001	55.393	-172.534
5.54685	-116.709	33.052	-48.609	110.567	-48.693	-92.1
5.54642	-98.785	147.176	-74.722	100.632	-45.127	92.299
5.54599	63.336	81.725	-35.364	-17.861	-33.412	-70.778
5.54557	102.431	171.942	111.078	-81.877	-84.307	-38.266
5.54514	177.124	204.832	6.41	-59.514	-88.568	-40.779
5.54471	236.103	38.308	-87.148	-138.37	6.488	-4.38
5.54429	95.711	-65.881	-21.77	-114.212	36.881	-120.488
5.54386	-58.093	63.277	-11.413	-192.52	-120.865	-34.888
5.54343	-97.996	-15.957	17.218	-255.733	-123.833	53.156
5.54301	-27.774	20.17	-53.127	-65.367	62.067	65.477
5.54258	35.901	7.284	-35.072	-28.62	-10.486	-33.572
5.54216	29.197	-11.783	91.035	-84.499	-82.788	178.959
5.54173	-50.948	96.776	166.035	121.17	60.237	157.37
5.5413	-28.975	11.248	100.328	107.428	36.494	154.192
5.54088	-190.978	-76.952	85.665	9.856	97.648	139.485
5.54045	-6.739	117.741	61.321	-76.605	43.99	1.04
5.54002	114.507	71.057	-18.331	-25.707	-34.636	53.351
5.5396	104.974	54.849	-61.016	-113.746	80.679	102.428
5.53917	-23.918	56.524	-31.014	-195.817	75.409	66.216
5.53874	-125.922	17.31	-46.011	-92.584	-32.912	173.595
5.53832	-81.792	30.404	-60.403	-150.396	-79.71	206.975
5.53789	-78.008	38.868	27.248	-176.292	-65.584	229.078
5.53747	-93.755	177.576	102.661	-138.422	-30.644	167.619
5.53704	15.419	172.445	132.094	-85.251	-88.114	182.018
5.53661	45.101	134.747	-13.861	-88.602	-79.675	188.529
5.53619	131.13	-79.665	-84.648	63.713	-117.315	20.919
5.53576	114.248	-118.818	-167.341	99.703	-230.353	-89.663
5.53533	46.103	61.535	-36.531	61.388	-174.029	-89.371
5.53491	-43.362	-47.305	73.601	67.303	-135.922	-1.616
5.53448	39.028	-23.249	105.833	61.702	-109.729	22.62
5.53405	-16.302	110.134	80.411	159.661	-17.939	12.644
5.53363	-46.08	125.89	-68.797	55.863	138.266	85.372
5.5332	-18.946	28.058	-196.449	-1.157	24.93	119.186
5.53277	12.27	7.722	-71.152	-127.585	-2.61	33.993
5.53235	-16.504	207.32	36.998	1.946	7.629	-50.059
5.53192	-6.985	33.591	75.986	157.223	-81.135	-119.89
5.5315	19.097	-77.463	15.195	-23.383	13.557	-72.849
5.53107	15.455	-37.544	-52.376	30.848	39.009	36.483
5.53064	87.558	-97.398	84.261	24.475	90.556	187.313
5.53022	79.532	-91.036	-2.765	-4.062	106.144	102.519
5.52979	129.458	-13.158	34.752	-36.824	110.309	-166.347
5.52936	117.879	-28.509	35.169	-118.264	120.022	-134.719
5.52894	13.979	-64.879	-24.956	-149.921	122.212	-38.042
5.52851	33.471	-112.984	61.079	-67.025	-5.422	-48.646
5.52808	60.081	-133.871	85.354	-232.349	56.603	-106.178
5.52766	-50.854	-87.668	-112.943	-237.568	24.755	-232.324
5.52723	-87.671	-139.83	-103.907	-168.48	-29.774	-311.596
5.52681	-139.324	-85.899	17.679	-39.945	-105.914	-248.812
5.52638	-32.311	137.609	-23.475	57.54	-70.652	-84.304
5.52595	163.049	138.574	-173.116	-8.529	37.971	-41.051
5.52553	70.312	23.016	-208.282	-23.16	83.027	11.347
5.5251	57.862	32.451	-63.369	-170.184	178.413	46.516
5.52467	2.507	193.47	-25.645	-22.654	235.301	46.543
5.52425	-7.557	97.788	95.61	41.21	54.652	-81.146
5.52382	-110.302	0.809	42.026	9.308	-117.716	-10.813
5.52339	-79.893	-71.595	-78.021	-27.434	-106.864	-76.176
5.52297	-113.932	-36.798	-38.956	36.968	54.211	7.097
5.52254	-64.972	-33.81	-40.768	202.891	124.435	-108.595
5.52212	-151.911	-115	-164.602	198.966	11.77	123.137
5.52169	-179.275	-96.489	-76.868	-51.812	-115.582	239.726
5.52126	-48.256	6.073	24.211	-157.463	86.752	207.077
5.52084	-30.748	78.595	-70.211	-101.431	200.295	231.446
5.52041	56.866	60.548	-215.238	-56.394	237.885	6.153
5.51998	-81.444	97.82	-184.207	119.114	223.118	-35.183
5.51956	-122.367	71.333	-15.067	35.259	124.829	-179.574
5.51913	8.704	34.353	19.95	-46.199	-26.655	-100.941
5.5187	66.554	103.432	-47.31	-81.612	-83.502	41.79
5.51828	41.711	178.985	-123.717	-24.287	22.652	24.653
5.51785	95.458	190.335	-126.947	-44.681	110.955	-58.191
5.51742	10.279	131.513	-78.587	7.385	189.579	-127.896
5.517	65.125	-2.749	-66.607	94.16	-17.712	-140.36
5.51657	101.433	1.949	-53.75	59.964	-75.973	-208.691
5.51615	103.969	8.47	20.179	144.842	-6.316	-331.245
5.51572	168.48	-57.282	108.44	-29.827	10.857	-173.208
5.51529	41.501	-117.847	106.534	-101.638	-110.093	91.849
5.51487	39.939	-93.964	-58.595	-67.706	40.736	213.392
5.51444	-75.134	31.702	-143.831	-19.565	159.672	92.073
5.51401	-214.028	-48.266	-127.722	-54.479	37.33	-45.959
5.51359	-168.747	-111.567	-70.5	-101.773	77.224	-15.026
5.51316	25.211	-6.734	-44.937	43.614	-130.78	14.892
5.51273	-23.194	14.972	-143.048	-31.339	-172.252	133.462
5.51231	-34.585	-81.737	-206.753	99.162	20.688	152.98
5.51188	38.04	-182.253	-99.133	201.004	-78.227	-44.193
5.51146	-4.147	-191.436	-127.211	-1.667	40.686	-0.344
5.51103	70.412	-147.741	-63.223	-57.946	-10.579	20.689
5.5106	47.844	-131.625	153.289	-35.074	-63.29	86.447
5.51018	-56.044	-232.832	210.077	41.456	-28.665	55.899
5.50975	-87.867	-161.69	146.795	26.35	8.277	54.956
5.50932	-23.31	-178.455	63.168	41.526	65.641	46.895
5.5089	74.509	-117.218	22.247	34.11	68.145	-123.423
5.50847	184.825	-79.528	23.608	-25.468	-90.465	-30.48
5.50804	137.72	-126.995	88.082	-73.359	-81.588	31.351
5.50762	177.579	-156.343	340.369	-142.928	135.641	70.608
5.50719	172.129	-45.602	501.983	12.966	117.853	7.326
5.50677	166.497	1.377	447.169	-107.308	14.023	16.781
